user_id,signup_date,device,region,marketing_source,subscription_type,subscription_join_date,is_new_user_flag,anomaly_flag
20415,2023-04-09,iOS,Seoul,Referral,Free,,0,0
20416,2023-04-11,Android,Seoul,Organic,Free,,0,0
20417,2023-11-16,iOS,Gyeonggi,Paid,Plus,2024-03-13,0,1
20418,2024-10-30,Android,Gyeonggi,Organic,Plus,2025-01-01,0,0
20419,2022-12-23,Android,Other,Organic,Free,,0,0
20420,2024-07-11,iOS,Seoul,Organic,Free,,0,0
20421,2024-09-25,Android,Seoul,Organic,Free,,0,0
20422,2024-04-04,iOS,Gyeonggi,Organic,Plus,2024-08-29,0,0
20423,2024-06-30,iOS,Seoul,Organic,Free,,0,0
20424,2022-02-22,iOS,Other,Organic,Free,,0,0
20425,2023-08-04,Android,Other,Paid,Plus,2023-11-29,0,0
20426,2024-07-12,Android,Other,Organic,Premium,2024-10-09,0,0
20427,2023-02-17,Android,Other,Organic,Free,,0,0
20428,2024-11-07,iOS,Other,Organic,Free,,0,0
20429,2024-05-03,iOS,Other,Paid,Premium,2024-05-26,0,0
20430,2024-12-17,iOS,Gyeonggi,Organic,Premium,2025-01-01,1,0
20431,2023-09-24,iOS,Other,Paid,Plus,2024-02-03,0,0
20432,2023-11-01,Android,Seoul,Organic,Plus,2023-12-14,0,0
20433,2024-10-15,Android,Other,Organic,Free,,0,0
20434,2023-12-20,Web,Other,Organic,Free,,0,0
20435,2023-09-02,Android,Other,Organic,Free,,0,0
20436,2024-10-13,Web,Seoul,Organic,Premium,2024-12-10,0,0
20437,2023-01-18,iOS,Seoul,Organic,Plus,2023-04-11,0,0
20438,2022-07-29,Android,Seoul,Organic,Free,,0,0
20439,2023-07-17,Android,Gyeonggi,Organic,Plus,2023-08-17,0,0
20440,2024-04-25,iOS,Seoul,Paid,Plus,2024-09-01,0,0
20441,2024-05-13,iOS,Other,Organic,Free,,0,0
20442,2023-05-08,iOS,Gyeonggi,Paid,Free,,0,0
20443,2024-02-06,Web,Gyeonggi,Referral,Plus,2024-04-01,0,0
20444,2023-11-10,iOS,Gyeonggi,Organic,Free,,0,0
20445,2024-01-11,Web,Seoul,Paid,Free,,0,0
20446,2023-08-26,Android,Gyeonggi,Organic,Free,,0,0
20447,2024-08-19,Android,Gyeonggi,Referral,Free,,0,0
20448,2022-11-27,Web,Gyeonggi,Organic,Free,,0,0
20449,2024-05-19,iOS,Seoul,Organic,Free,,0,0
20450,2024-04-19,Android,Gyeonggi,Referral,Free,,0,0
20451,2024-05-27,iOS,Gyeonggi,Organic,Premium,2024-07-20,0,1
20452,2024-12-13,iOS,Seoul,Paid,Free,,1,0
20453,2023-12-10,Android,Other,Organic,Free,,0,0
20454,2022-04-01,Android,Other,Organic,Free,,0,0
20455,2023-12-31,Android,Other,Referral,Free,,0,0
20456,2024-09-26,iOS,Other,Paid,Free,,0,0
20457,2024-05-29,Android,Seoul,Paid,Free,,0,0
20458,2023-02-02,iOS,Seoul,Organic,Free,,0,0
20459,2024-11-16,Android,Gyeonggi,Organic,Free,,0,0
20460,2024-07-28,Web,Gyeonggi,Organic,Free,,0,0
20461,2023-07-19,Android,Gyeonggi,Paid,Free,,0,0
20462,2024-05-16,Android,Seoul,Paid,Free,,0,0
20463,2024-09-19,Android,Seoul,Paid,Free,,0,0
20464,2024-03-09,Android,Other,Organic,Free,,0,0
20465,2023-06-01,iOS,Seoul,Organic,Free,,0,0
20466,2022-07-02,iOS,Gyeonggi,Organic,Premium,2022-07-13,0,0
20467,2023-08-13,iOS,Gyeonggi,Organic,Free,,0,0
20468,2024-01-29,Android,Gyeonggi,Organic,Free,,0,0
20469,2023-01-22,Android,Other,Paid,Plus,2023-07-06,0,0
20470,2024-12-17,iOS,Other,Referral,Plus,2025-01-01,1,0
20471,2024-07-21,iOS,Other,Organic,Free,,0,0
20472,2022-10-27,Web,Seoul,Paid,Free,,0,0
20473,2022-07-24,Android,Seoul,Paid,Free,,0,0
20474,2023-07-26,Android,Seoul,Paid,Plus,2023-12-10,0,0
20475,2024-12-24,Android,Gyeonggi,Paid,Plus,2025-01-01,1,0
20476,2024-03-11,Web,Gyeonggi,Organic,Free,,0,0
20477,2024-05-19,iOS,Gyeonggi,Organic,Free,,0,0
20478,2023-01-23,Android,Other,Paid,Free,,0,0
20479,2023-03-23,iOS,Gyeonggi,Paid,Free,,0,0
20480,2024-11-07,Android,Other,Organic,Plus,2025-01-01,0,0
20481,2024-04-06,Android,Gyeonggi,Organic,Free,,0,0
20482,2024-04-07,iOS,Gyeonggi,Paid,Free,,0,0
20483,2022-03-16,Android,Other,Organic,Free,,0,0
20484,2024-12-19,Android,Other,Paid,Free,,1,0
20485,2023-09-26,Android,Other,Paid,Free,,0,0
20486,2023-10-27,Android,Gyeonggi,Paid,Free,,0,0
20487,2024-03-29,Android,Gyeonggi,Organic,Plus,2024-05-13,0,0
20488,2024-11-15,Web,Seoul,Organic,Free,,0,0
20489,2024-03-30,Android,Seoul,Organic,Free,,0,0
20490,2024-05-07,Android,Seoul,Paid,Plus,2024-07-20,0,0
20491,2023-09-24,iOS,Seoul,Referral,Premium,2023-12-19,0,0
20492,2024-05-14,Android,Gyeonggi,Referral,Free,,0,0
20493,2025-01-01,iOS,Gyeonggi,Referral,Free,,1,0
20494,2024-01-06,Web,Seoul,Organic,Free,,0,0
20495,2022-10-02,Android,Seoul,Referral,Free,,0,0
20496,2024-07-17,Web,Gyeonggi,Paid,Premium,2024-10-05,0,0
20497,2024-09-02,Android,Other,Organic,Free,,0,0
20498,2023-09-16,iOS,Seoul,Referral,Free,,0,0
20499,2022-09-23,Android,Gyeonggi,Organic,Premium,2022-11-30,0,0
20500,2023-01-05,Android,Gyeonggi,Organic,Premium,2023-02-09,0,0
20501,2023-03-10,iOS,Seoul,Paid,Plus,2023-05-22,0,0
20502,2023-11-23,iOS,Seoul,Organic,Free,,0,0
20503,2024-07-27,iOS,Gyeonggi,Referral,Free,,0,0
20504,2023-02-11,iOS,Gyeonggi,Paid,Free,,0,0
20505,2024-08-31,Android,Seoul,Organic,Free,,0,0
20506,2024-04-05,Web,Other,Organic,Free,,0,0
20507,2023-10-13,Android,Gyeonggi,Organic,Plus,2023-11-17,0,0
20508,2023-10-03,Android,Gyeonggi,Organic,Free,,0,0
20509,2024-09-11,iOS,Seoul,Organic,Free,,0,0
20510,2022-01-28,Web,Seoul,Organic,Free,,0,0
20511,2022-02-01,iOS,Seoul,Organic,Free,,0,0
20512,2023-08-22,Android,Seoul,Paid,Free,,0,0
20513,2023-02-09,Android,Other,Referral,Free,,0,0
20514,2023-09-11,iOS,Gyeonggi,Organic,Free,,0,0
20515,2023-11-17,iOS,Seoul,Paid,Free,,0,0
20516,2023-08-14,Android,Gyeonggi,Paid,Free,,0,0
20517,2024-03-14,Android,Gyeonggi,Organic,Free,,0,0
20518,2023-08-13,Web,Seoul,Organic,Premium,2023-10-26,0,0
20519,2022-03-21,Android,Seoul,Paid,Free,,0,0
20520,2022-08-27,iOS,Seoul,Organic,Free,,0,0
20521,2023-10-22,iOS,Seoul,Paid,Free,,0,0
20522,2024-08-19,Android,Seoul,Paid,Free,,0,0
20523,2024-02-13,iOS,Gyeonggi,Organic,Free,,0,0
20524,2024-09-13,Android,Seoul,Organic,Free,,0,0
20525,2024-09-09,iOS,Gyeonggi,Paid,Free,,0,0
20526,2023-09-02,iOS,Seoul,Referral,Plus,2023-12-01,0,0
20527,2024-02-27,Web,Seoul,Organic,Free,,0,0
20528,2024-02-17,Android,Gyeonggi,Paid,Plus,2024-04-24,0,0
20529,2024-12-14,Android,Gyeonggi,Organic,Plus,2025-01-01,1,0
20530,2024-08-29,iOS,Seoul,Organic,Plus,2024-10-19,0,0
20531,2024-04-23,iOS,Gyeonggi,Organic,Plus,2024-07-19,0,0
20532,2022-09-23,Android,Seoul,Organic,Free,,0,0
20533,2022-12-25,Android,Other,Paid,Free,,0,0
20534,2023-10-07,Android,Seoul,Paid,Free,,0,0
20535,2024-07-06,Web,Gyeonggi,Organic,Premium,2024-08-23,0,0
20536,2022-08-26,iOS,Other,Organic,Free,,0,0
20537,2024-10-10,iOS,Gyeonggi,Paid,Free,,0,0
20538,2024-02-08,Android,Other,Paid,Free,,0,0
20539,2023-09-17,Android,Other,Organic,Free,,0,0
20540,2024-09-05,Android,Gyeonggi,Paid,Free,,0,0
20541,2024-12-27,Android,Seoul,Referral,Free,,1,0
20542,2022-07-03,iOS,Seoul,Organic,Free,,0,0
20543,2024-08-09,iOS,Seoul,Organic,Plus,2024-11-08,0,0
20544,2023-09-20,Android,Seoul,Paid,Free,,0,0
20545,2024-01-13,iOS,Seoul,Referral,Free,,0,0
20546,2024-03-18,Android,Gyeonggi,Organic,Premium,2024-05-30,0,0
20547,2024-10-05,Android,Seoul,Organic,Plus,2025-01-01,0,0
20548,2024-12-06,Android,Other,Referral,Free,,1,0
20549,2023-07-21,Android,Other,Organic,Free,,0,0
20550,2022-03-06,Web,Seoul,Organic,Free,,0,0
20551,2024-01-22,Android,Gyeonggi,Organic,Plus,2024-03-04,0,0
20552,2024-08-18,iOS,Seoul,Organic,Plus,2025-01-01,0,0
20553,2024-03-15,iOS,Gyeonggi,Organic,Free,,0,0
20554,2024-04-12,iOS,Other,Paid,Free,,0,0
20555,2023-09-09,Web,Other,Organic,Plus,2023-12-07,0,0
20556,2024-08-22,Android,Other,Organic,Free,,0,0
20557,2024-08-31,iOS,Seoul,Paid,Free,,0,0
20558,2022-06-04,iOS,Other,Paid,Premium,2022-08-13,0,0
20559,2022-09-14,Web,Seoul,Organic,Free,,0,0
20560,2024-06-02,iOS,Other,Organic,Plus,2024-08-28,0,0
20561,2023-12-25,iOS,Gyeonggi,Organic,Free,,0,0
20562,2024-01-24,iOS,Gyeonggi,Paid,Plus,2024-05-02,0,0
20563,2023-11-19,Android,Gyeonggi,Organic,Premium,2023-12-23,0,0
20564,2024-03-17,iOS,Other,Organic,Plus,2024-05-29,0,0
20565,2022-05-01,Web,Seoul,Organic,Free,,0,0
20566,2024-11-22,Web,Seoul,Paid,Free,,0,0
20567,2023-12-16,iOS,Gyeonggi,Paid,Free,,0,0
20568,2023-07-29,Web,Seoul,Organic,Free,,0,0
20569,2022-01-26,Android,Gyeonggi,Paid,Plus,2022-07-06,0,0
20570,2024-04-04,iOS,Gyeonggi,Organic,Free,,0,0
20571,2023-09-03,Android,Other,Organic,Free,,0,0
20572,2022-11-27,Android,Seoul,Organic,Free,,0,0
20573,2022-10-13,Android,Seoul,Organic,Free,,0,0
20574,2024-08-31,iOS,Gyeonggi,Organic,Plus,2024-12-11,0,0
20575,2024-07-13,iOS,Gyeonggi,Organic,Free,,0,0
20576,2023-06-09,Android,Other,Organic,Premium,2023-08-07,0,0
20577,2023-05-22,Android,Other,Organic,Free,,0,0
20578,2023-11-22,Web,Seoul,Organic,Free,,0,0
20579,2024-08-22,Android,Gyeonggi,Paid,Plus,2024-12-26,0,0
20580,2024-10-12,Android,Gyeonggi,Referral,Plus,2024-11-12,0,0
20581,2024-03-28,iOS,Seoul,Paid,Plus,2024-07-21,0,0
20582,2024-01-02,Web,Seoul,Paid,Premium,2024-01-15,0,0
20583,2023-04-10,Web,Seoul,Organic,Free,,0,0
20584,2022-02-20,Android,Gyeonggi,Paid,Premium,2022-05-05,0,0
20585,2024-06-25,Android,Gyeonggi,Organic,Free,,0,0
20586,2024-10-05,Web,Other,Organic,Free,,0,0
20587,2024-05-20,iOS,Gyeonggi,Paid,Plus,2024-07-10,0,0
20588,2024-03-07,Android,Gyeonggi,Organic,Free,,0,0
20589,2023-01-23,iOS,Seoul,Organic,Free,,0,0
20590,2024-02-09,Android,Seoul,Organic,Plus,2024-05-27,0,0
20591,2023-06-05,Web,Gyeonggi,Organic,Free,,0,0
20592,2023-11-03,Android,Seoul,Paid,Premium,2023-11-30,0,0
20593,2023-11-21,Android,Other,Organic,Free,,0,0
20594,2024-05-30,Web,Other,Organic,Free,,0,0
20595,2022-07-19,iOS,Seoul,Organic,Free,,0,0
20596,2023-02-01,Android,Seoul,Organic,Free,,0,0
20597,2023-07-15,Android,Other,Paid,Plus,2024-01-03,0,0
20598,2024-05-16,Android,Other,Referral,Free,,0,0
20599,2022-06-19,Android,Other,Organic,Premium,2022-08-16,0,0
20600,2024-02-19,Android,Gyeonggi,Organic,Free,,0,0
20601,2024-07-03,iOS,Other,Organic,Plus,2024-11-21,0,0
20602,2024-11-11,Android,Seoul,Referral,Plus,2024-12-17,0,0
20603,2024-12-17,iOS,Other,Organic,Free,,1,0
20604,2024-04-10,iOS,Seoul,Organic,Premium,2024-06-04,0,0
20605,2024-12-27,iOS,Other,Paid,Free,,1,0
20606,2024-06-09,iOS,Seoul,Paid,Plus,2024-10-18,0,0
20607,2022-10-25,Android,Other,Paid,Free,,0,0
20608,2023-12-05,Android,Other,Organic,Plus,2024-04-01,0,0
20609,2023-11-16,iOS,Seoul,Organic,Free,,0,0
20610,2024-07-18,Web,Gyeonggi,Organic,Plus,2024-11-23,0,0
20611,2022-10-17,Web,Seoul,Paid,Plus,2023-02-17,0,0
20612,2024-03-05,Web,Gyeonggi,Referral,Free,,0,0
20613,2024-02-07,Android,Seoul,Paid,Free,,0,0
20614,2024-12-28,iOS,Seoul,Organic,Plus,2025-01-01,1,0
20615,2023-12-28,Android,Seoul,Organic,Plus,2024-05-21,0,0
20616,2023-03-31,Android,Gyeonggi,Organic,Premium,2023-04-28,0,0
20617,2023-12-18,iOS,Other,Organic,Free,,0,0
20618,2022-10-15,Android,Seoul,Organic,Premium,2022-12-17,0,0
20619,2024-01-03,iOS,Gyeonggi,Organic,Free,,0,0
20620,2024-10-26,Android,Seoul,Organic,Premium,2024-11-23,0,0
20621,2022-12-17,Android,Seoul,Organic,Free,,0,0
20622,2023-12-13,iOS,Gyeonggi,Organic,Free,,0,0
20623,2023-06-12,Web,Seoul,Paid,Free,,0,0
20624,2024-12-30,iOS,Gyeonggi,Paid,Free,,1,0
20625,2023-07-31,Web,Seoul,Organic,Free,,0,0
20626,2024-04-03,Android,Seoul,Organic,Free,,0,0
20627,2023-12-27,iOS,Other,Paid,Premium,2024-03-03,0,0
20628,2024-01-20,iOS,Other,Organic,Plus,2024-06-06,0,0
20629,2022-10-29,Android,Gyeonggi,Organic,Free,,0,0
20630,2024-08-15,iOS,Seoul,Organic,Plus,2024-11-04,0,0
20631,2023-11-06,Web,Seoul,Organic,Free,,0,0
20632,2023-05-09,Web,Seoul,Organic,Free,,0,0
20633,2022-02-14,iOS,Gyeonggi,Paid,Free,,0,0
20634,2025-01-01,Android,Gyeonggi,Organic,Plus,2025-01-01,1,0
20635,2023-07-10,Android,Other,Organic,Free,,0,0
20636,2023-09-13,Android,Gyeonggi,Referral,Premium,2023-10-20,0,0
20637,2022-05-16,iOS,Gyeonggi,Paid,Free,,0,0
20638,2022-12-20,Android,Seoul,Organic,Premium,2023-02-15,0,0
20639,2023-02-11,Web,Seoul,Organic,Free,,0,0
20640,2023-06-25,Android,Seoul,Paid,Premium,2023-08-03,0,0
20641,2022-02-13,Web,Seoul,Organic,Plus,2022-04-26,0,0
20642,2022-08-05,iOS,Other,Organic,Free,,0,0
20643,2024-04-10,iOS,Gyeonggi,Paid,Free,,0,0
20644,2022-10-02,Android,Gyeonggi,Organic,Free,,0,0
20645,2023-09-21,Android,Seoul,Paid,Free,,0,0
20646,2024-11-22,iOS,Gyeonggi,Paid,Premium,2024-12-16,0,0
20647,2024-10-27,iOS,Gyeonggi,Organic,Plus,2024-12-05,0,0
20648,2023-03-15,Android,Seoul,Organic,Plus,2023-08-30,0,0
20649,2024-06-30,Android,Other,Paid,Free,,0,0
20650,2024-03-24,Android,Seoul,Paid,Free,,0,0
20651,2024-01-20,Android,Gyeonggi,Organic,Free,,0,0
20652,2022-03-15,Web,Seoul,Organic,Plus,2022-07-13,0,0
20653,2024-03-28,Web,Seoul,Organic,Free,,0,0
20654,2023-09-12,iOS,Seoul,Organic,Free,,0,0
20655,2022-05-19,iOS,Seoul,Organic,Plus,2022-08-12,0,0
20656,2024-10-14,iOS,Other,Organic,Free,,0,0
20657,2022-05-25,iOS,Seoul,Paid,Plus,2022-08-07,0,0
20658,2022-08-12,Web,Seoul,Referral,Free,,0,0
20659,2024-12-31,Web,Other,Organic,Free,,1,0
20660,2024-01-01,iOS,Other,Referral,Plus,2024-06-02,0,0
20661,2023-12-21,iOS,Gyeonggi,Organic,Free,,0,0
20662,2022-05-31,Android,Other,Organic,Plus,2022-09-19,0,0
20663,2022-05-05,iOS,Other,Referral,Free,,0,0
20664,2024-05-26,iOS,Other,Referral,Plus,2024-11-18,0,0
20665,2023-05-15,Android,Gyeonggi,Organic,Free,,0,0
20666,2023-06-24,iOS,Seoul,Referral,Premium,2023-09-06,0,0
20667,2024-12-17,Android,Other,Organic,Free,,1,0
20668,2022-06-08,iOS,Gyeonggi,Paid,Free,,0,0
20669,2023-11-28,Android,Seoul,Paid,Plus,2024-05-01,0,0
20670,2022-09-20,Android,Seoul,Organic,Free,,0,0
20671,2023-10-23,iOS,Gyeonggi,Organic,Plus,2023-12-10,0,0
20672,2023-06-17,Android,Gyeonggi,Paid,Plus,2023-09-10,0,0
20673,2023-12-25,Android,Gyeonggi,Paid,Plus,2024-03-08,0,0
20674,2024-06-02,Android,Seoul,Organic,Plus,2024-08-27,0,0
20675,2023-06-03,Android,Seoul,Organic,Free,,0,0
20676,2023-04-08,iOS,Seoul,Paid,Free,,0,0
20677,2024-04-09,Web,Gyeonggi,Organic,Free,,0,0
20678,2024-10-28,Web,Gyeonggi,Referral,Plus,2025-01-01,0,0
20679,2024-02-17,iOS,Seoul,Organic,Free,,0,0
20680,2024-07-11,Android,Other,Paid,Plus,2024-10-10,0,0
20681,2024-01-28,Android,Gyeonggi,Referral,Plus,2024-04-19,0,0
20682,2024-09-13,Android,Other,Organic,Free,,0,0
20683,2023-10-07,Android,Gyeonggi,Paid,Plus,2023-11-29,0,0
20684,2024-06-30,Android,Gyeonggi,Organic,Free,,0,0
20685,2024-05-23,Android,Gyeonggi,Organic,Free,,0,0
20686,2024-08-29,Web,Seoul,Organic,Free,,0,0
20687,2022-07-22,Android,Seoul,Paid,Free,,0,0
20688,2023-07-16,iOS,Other,Paid,Free,,0,0
20689,2024-11-27,Android,Seoul,Organic,Plus,2025-01-01,0,0
20690,2024-02-12,Android,Gyeonggi,Referral,Free,,0,0
20691,2023-01-11,iOS,Seoul,Organic,Free,,0,0
20692,2022-05-21,Android,Other,Paid,Free,,0,0
20693,2023-02-12,iOS,Seoul,Paid,Free,,0,0
20694,2023-10-19,Android,Other,Organic,Premium,2024-01-14,0,0
20695,2024-05-01,iOS,Other,Organic,Free,,0,0
20696,2024-10-19,iOS,Seoul,Organic,Premium,2024-12-17,0,0
20697,2024-12-30,iOS,Other,Paid,Free,,1,0
20698,2022-11-16,iOS,Seoul,Paid,Plus,2023-05-12,0,0
20699,2023-01-12,Web,Gyeonggi,Referral,Plus,2023-05-28,0,0
20700,2024-10-11,Android,Gyeonggi,Organic,Plus,2024-12-08,0,0
20701,2022-10-27,iOS,Other,Paid,Free,,0,0
20702,2024-06-17,Android,Gyeonggi,Paid,Premium,2024-07-12,0,0
20703,2024-10-11,iOS,Seoul,Organic,Plus,2024-11-22,0,0
20704,2023-06-23,Android,Seoul,Organic,Plus,2023-11-08,0,0
20705,2024-12-10,iOS,Seoul,Paid,Free,,1,0
20706,2022-02-05,Web,Gyeonggi,Organic,Free,,0,0
20707,2024-10-04,Android,Other,Organic,Free,,0,0
20708,2024-06-12,Android,Gyeonggi,Organic,Free,,0,0
20709,2022-06-15,iOS,Other,Organic,Plus,2022-10-01,0,0
20710,2022-02-22,Android,Other,Organic,Premium,2022-04-04,0,0
20711,2023-07-23,Android,Seoul,Paid,Plus,2023-09-20,0,0
20712,2023-08-09,iOS,Other,Paid,Free,,0,0
20713,2023-08-12,iOS,Seoul,Organic,Plus,2024-01-12,0,0
20714,2024-08-25,iOS,Other,Referral,Premium,2024-10-29,0,0
20715,2023-11-07,iOS,Other,Organic,Free,,0,0
20716,2024-03-20,iOS,Seoul,Organic,Free,,0,0
20717,2023-01-24,iOS,Gyeonggi,Organic,Free,,0,0
20718,2024-04-14,iOS,Gyeonggi,Paid,Free,,0,0
20719,2023-07-22,iOS,Gyeonggi,Paid,Free,,0,0
20720,2024-09-07,Android,Gyeonggi,Organic,Plus,2024-11-24,0,0
20721,2024-02-22,iOS,Other,Organic,Free,,0,0
20722,2024-11-12,Android,Gyeonggi,Referral,Free,,0,0
20723,2022-10-24,iOS,Other,Organic,Free,,0,0
20724,2024-06-16,Android,Other,Paid,Free,,0,0
20725,2023-04-13,Web,Other,Paid,Plus,2023-09-14,0,0
20726,2022-12-03,iOS,Gyeonggi,Paid,Free,,0,0
20727,2024-11-07,Android,Seoul,Organic,Free,,0,0
20728,2024-11-02,iOS,Gyeonggi,Organic,Free,,0,0
20729,2024-05-11,Android,Seoul,Referral,Premium,2024-05-21,0,0
20730,2024-05-04,Android,Other,Organic,Free,,0,0
20731,2023-04-29,iOS,Other,Organic,Premium,2023-07-08,0,0
20732,2024-08-01,Android,Seoul,Paid,Plus,2024-11-16,0,0
20733,2024-08-06,Android,Seoul,Organic,Premium,2024-09-26,0,0
20734,2024-03-06,Android,Other,Referral,Free,,0,0
20735,2024-11-19,iOS,Seoul,Organic,Plus,2025-01-01,0,0
20736,2023-11-10,iOS,Seoul,Organic,Free,,0,0
20737,2023-07-14,Android,Gyeonggi,Organic,Premium,2023-08-04,0,0
20738,2022-06-26,Android,Seoul,Organic,Free,,0,0
20739,2024-05-15,Android,Seoul,Organic,Free,,0,1
20740,2023-06-09,Web,Gyeonggi,Organic,Free,,0,0
20741,2024-01-16,iOS,Other,Paid,Free,,0,0
20742,2024-12-10,iOS,Seoul,Paid,Free,,1,0
20743,2024-04-04,iOS,Seoul,Paid,Free,,0,0
20744,2022-11-04,Android,Gyeonggi,Paid,Free,,0,0
20745,2022-11-22,iOS,Seoul,Paid,Premium,2023-01-25,0,0
20746,2024-05-05,Android,Gyeonggi,Organic,Plus,2024-09-05,0,0
20747,2023-09-25,Web,Gyeonggi,Paid,Plus,2024-01-22,0,0
20748,2024-03-29,Android,Seoul,Organic,Plus,2024-08-05,0,0
20749,2024-03-01,iOS,Gyeonggi,Paid,Plus,2024-05-14,0,0
20750,2023-11-26,Web,Other,Organic,Plus,2024-03-15,0,0
20751,2022-03-11,Web,Seoul,Organic,Free,,0,0
20752,2023-12-20,Web,Seoul,Organic,Free,,0,0
20753,2024-02-10,Web,Seoul,Organic,Free,,0,0
20754,2024-01-08,iOS,Gyeonggi,Organic,Free,,0,0
20755,2023-11-21,Android,Other,Paid,Premium,2024-01-06,0,0
20756,2023-08-02,Android,Seoul,Paid,Free,,0,0
20757,2024-10-13,iOS,Other,Paid,Plus,2025-01-01,0,0
20758,2024-11-25,iOS,Other,Paid,Free,,0,1
20759,2024-01-09,Web,Gyeonggi,Organic,Plus,2024-05-05,0,0
20760,2023-09-29,Web,Seoul,Organic,Plus,2024-03-03,0,0
20761,2024-05-18,iOS,Gyeonggi,Paid,Free,,0,0
20762,2022-12-20,iOS,Other,Paid,Free,,0,0
20763,2023-05-05,Web,Seoul,Paid,Premium,2023-05-18,0,0
20764,2022-09-10,Android,Gyeonggi,Paid,Plus,2023-03-03,0,0
20765,2024-09-29,Android,Other,Organic,Free,,0,0
20766,2023-04-24,iOS,Seoul,Paid,Premium,2023-06-04,0,0
20767,2023-12-30,iOS,Seoul,Organic,Free,,0,0
20768,2022-11-28,Android,Gyeonggi,Organic,Free,,0,0
20769,2023-11-23,iOS,Gyeonggi,Organic,Free,,0,0
20770,2024-10-21,Web,Other,Organic,Free,,0,0
20771,2023-06-20,iOS,Gyeonggi,Paid,Premium,2023-08-03,0,0
20772,2023-03-25,Web,Other,Paid,Plus,2023-05-14,0,0
20773,2022-04-12,Web,Gyeonggi,Organic,Plus,2022-08-04,0,0
20774,2023-07-21,Android,Seoul,Organic,Free,,0,0
20775,2022-05-13,iOS,Seoul,Organic,Free,,0,0
20776,2024-11-15,Android,Seoul,Paid,Free,,0,0
20777,2024-04-04,Android,Seoul,Paid,Free,,0,0
20778,2024-12-03,iOS,Seoul,Organic,Free,,1,0
20779,2024-06-26,iOS,Gyeonggi,Referral,Free,,0,0
20780,2024-04-22,iOS,Other,Paid,Plus,2024-06-24,0,0
20781,2023-06-08,Android,Gyeonggi,Organic,Free,,0,0
20782,2023-10-11,iOS,Seoul,Organic,Free,,0,0
20783,2024-09-06,iOS,Seoul,Organic,Free,,0,0
20784,2023-06-24,iOS,Seoul,Organic,Premium,2023-07-16,0,0
20785,2024-08-15,iOS,Seoul,Organic,Plus,2024-11-04,0,1
20786,2024-06-04,iOS,Other,Paid,Plus,2024-07-24,0,0
20787,2024-09-04,Web,Other,Organic,Free,,0,0
20788,2024-12-30,Web,Other,Organic,Plus,2025-01-01,1,0
20789,2024-05-18,iOS,Other,Organic,Free,,0,0
20790,2024-01-25,iOS,Other,Paid,Free,,0,0
20791,2024-05-31,Android,Gyeonggi,Organic,Premium,2024-08-03,0,0
20792,2022-09-21,iOS,Gyeonggi,Organic,Plus,2022-12-11,0,0
20793,2022-01-20,iOS,Other,Organic,Free,,0,0
20794,2022-08-25,Android,Other,Organic,Free,,0,0
20795,2022-02-14,Android,Seoul,Paid,Plus,2022-05-07,0,0
20796,2024-12-01,Android,Seoul,Organic,Plus,2025-01-01,0,0
20797,2023-12-02,Android,Gyeonggi,Referral,Plus,2024-03-26,0,0
20798,2024-11-11,iOS,Seoul,Organic,Free,,0,0
20799,2024-03-05,iOS,Other,Organic,Plus,2024-06-07,0,0
20800,2023-08-19,iOS,Other,Referral,Free,,0,0
20801,2023-10-21,Android,Gyeonggi,Paid,Free,,0,0
20802,2022-02-22,iOS,Seoul,Referral,Free,,0,0
20803,2024-03-12,Web,Other,Organic,Free,,0,0
20804,2024-03-21,Android,Seoul,Paid,Plus,2024-08-11,0,0
20805,2024-12-02,Android,Other,Paid,Premium,2025-01-01,0,0
20806,2023-09-03,Android,Seoul,Organic,Premium,2023-11-25,0,0
20807,2024-01-05,iOS,Seoul,Paid,Free,,0,0
20808,2023-10-18,Web,Seoul,Organic,Free,,0,0
20809,2024-10-15,Android,Other,Organic,Free,,0,0
20810,2024-12-10,Web,Seoul,Referral,Plus,2025-01-01,1,0
20811,2022-05-11,Android,Gyeonggi,Organic,Plus,2022-06-12,0,0
20812,2024-06-20,iOS,Gyeonggi,Organic,Premium,2024-07-18,0,0
20813,2023-10-17,iOS,Seoul,Organic,Free,,0,0
20814,2022-04-09,iOS,Gyeonggi,Organic,Premium,2022-06-28,0,0
20815,2022-09-01,Android,Seoul,Organic,Plus,2022-10-08,0,0
20816,2022-10-28,iOS,Gyeonggi,Paid,Free,,0,0
20817,2022-02-28,Android,Gyeonggi,Organic,Free,,0,0
20818,2023-07-21,iOS,Seoul,Paid,Premium,2023-10-02,0,0
20819,2022-10-10,Android,Seoul,Paid,Free,,0,0
20820,2024-05-30,Android,Seoul,Paid,Free,,0,0
20821,2024-10-20,Web,Other,Organic,Free,,0,0
20822,2024-02-09,iOS,Gyeonggi,Organic,Free,,0,0
20823,2023-04-17,Web,Gyeonggi,Organic,Plus,2023-09-19,0,0
20824,2024-05-15,Web,Gyeonggi,Referral,Plus,2024-10-25,0,0
20825,2023-11-06,Android,Gyeonggi,Organic,Free,,0,0
20826,2023-12-29,Web,Seoul,Organic,Free,,0,0
20827,2024-09-19,Android,Gyeonggi,Paid,Free,,0,0
20828,2024-04-20,Android,Other,Organic,Free,,0,0
20829,2024-07-14,iOS,Other,Organic,Free,,0,0
20830,2024-06-22,iOS,Other,Referral,Free,,0,0
